	T_air_sp	CO2_air_sp
274406400	16.0	700.0
274410000	16.0	700.0
274413600	16.0	700.0
274417200	16.0	700.0
274420800	16.0	700.0
274424400	16.0	700.0
274428000	16.0	800.0
274431600	16.0	800.0
274435200	16.0	700.0
274438800	16.0	700.0
274442400	16.0	700.0
274446000	16.0	800.0
274449600	16.0	700.0
274453200	16.0	812.0
274456800	20.0	1300.0
274460400	19.0	1300.0
274464000	23.0	1416.0
274467600	19.72	1228.0
274471200	23.0	1401.0
274474800	20.0	1200.0
274478400	19.0	1200.0
274482000	16.0	759.0
274485600	16.0	795.0
274489200	16.0	800.0
274492800	16.0	700.0
274496400	16.0	700.0
274500000	16.0	700.0
274503600	16.0	700.0
274507200	16.0	700.0
274510800	16.0	700.0
274514400	16.0	700.0
274518000	16.0	700.0
274521600	16.0	700.0
274525200	16.0	700.0
274528800	16.0	700.0
274532400	16.0	800.0
274536000	16.0	700.0
274539600	16.0	700.0
274543200	21.0	1360.0
274546800	22.0	1401.0
274550400	22.0	1200.0
274554000	21.0	1300.0
274557600	20.0	1300.0
274561200	19.0	1200.0
274564800	19.0	1300.0
274568400	16.0	898.0
274572000	16.0	700.0
274575600	16.0	800.0
274579200	16.0	700.0
274582800	16.0	700.0
274586400	16.0	700.0
274590000	16.0	700.0
274593600	16.0	700.0
274597200	16.0	700.0
274600800	16.0	700.0
274604400	16.0	700.0
274608000	16.0	700.0
274611600	16.0	723.0
274615200	16.0	721.0
274618800	16.0	800.0
274622400	16.0	700.0
274626000	16.0	756.0
274629600	22.0	1200.0
274633200	22.0	1500.0
274636800	23.0	1304.0
274640400	23.0	1304.0
274644000	21.0	1500.0
274647600	19.0	1300.0
274651200	19.0	1200.0
274654800	16.0	700.0
274658400	16.0	700.0
274662000	16.0	800.0
274665600	16.0	700.0
274669200	16.0	700.0
274672800	16.0	700.0
274676400	16.0	700.0
274680000	16.0	700.0
274683600	16.0	700.0
274687200	16.0	700.0
274690800	16.0	700.0
274694400	16.0	700.0
274698000	16.0	700.0
274701600	16.0	722.0
274705200	15.31	800.0
274708800	16.0	700.0
274712400	16.0	700.0
274716000	21.0	1500.0
274719600	23.0	1206.0
274723200	22.0	1301.0
274726800	21.0	1300.0
274730400	21.0	1300.0
274734000	20.0	1300.0
274737600	16.0	754.0
274741200	16.0	700.0
274744800	16.0	700.0
274748400	14.54	800.0
274752000	16.0	700.0
274755600	16.0	700.0
274759200	16.0	700.0
274762800	16.0	700.0
274766400	16.0	700.0
274770000	16.0	700.0
274773600	16.0	700.0
274777200	16.0	700.0
274780800	16.0	700.0
274784400	16.0	700.0
274788000	16.0	700.0
274791600	16.0	800.0
274795200	16.0	700.0
274798800	16.0	700.0
274802400	21.0	1400.0
274806000	22.98	1212.0
274809600	23.0	1468.0
274813200	21.0	1500.0
274816800	21.0	1300.0
274820400	19.0	1300.0
274824000	16.0	700.0
274827600	16.0	700.0
274831200	16.0	800.0
274834800	16.0	935.0
274838400	16.0	749.0
274842000	16.0	700.0
274845600	16.0	700.0
274849200	16.0	700.0
274852800	16.0	700.0
274856400	16.0	700.0
274860000	16.0	700.0
274863600	16.0	700.0
274867200	16.0	700.0
274870800	16.0	700.0
274874400	16.0	700.0
274878000	16.0	800.0
274881600	16.0	700.0
274885200	16.0	700.0
274888800	17.0	1400.0
274892400	20.0	1500.0
274896000	19.99	1201.0
274899600	17.0	1400.0
274903200	19.0	1200.0
274906800	16.0	1021.0
274910400	16.0	700.0
274914000	16.0	700.0
274917600	16.0	700.0
274921200	14.49	800.0
274924800	16.0	700.0
274928400	16.0	700.0
274932000	16.0	700.0
274935600	16.0	700.0
274939200	16.0	700.0
274942800	16.0	700.0
274946400	16.0	700.0
274950000	16.0	700.0
274953600	16.0	700.0
274957200	16.0	700.0
274960800	16.0	700.0
274964400	16.0	700.0
274968000	16.0	800.0
274971600	16.0	700.0
274975200	16.0	700.0
274978800	17.0	1400.0
274982400	16.0	700.0
274986000	16.0	700.0
274989600	16.0	700.0
274993200	16.0	700.0
274996800	16.0	700.0
275000400	16.0	700.0
275004000	16.0	737.0
275007600	16.0	1500.0
275011200	16.96	1404.0
275014800	16.0	1500.0
275018400	18.0	1300.0
275022000	19.0	1200.0
275025600	18.0	1300.0
275029200	19.0	1200.0
275032800	20.0	1200.0
275036400	19.0	1300.0
275040000	20.0	1500.0
275043600	17.0	1400.0
275047200	16.0	760.0
275050800	16.0	800.0
275054400	16.0	700.0
275058000	16.0	800.0
275061600	16.0	764.0
275065200	16.0	700.0
275068800	16.0	700.0
275072400	16.0	700.0
275076000	16.0	762.0
275079600	16.0	700.0
275083200	16.0	700.0
275086800	16.0	700.0
275090400	16.0	700.0
275094000	16.0	752.0
275097600	16.0	700.0
275101200	16.0	1476.0
275104800	17.0	1400.0
275108400	17.0	1400.0
275112000	19.0	1200.0
275115600	16.0	700.0
275119200	16.0	1100.0
275122800	16.0	700.0
275126400	16.0	700.0
275130000	16.0	700.0
275133600	16.0	700.0
275137200	16.0	800.0
275140800	16.0	700.0
275144400	16.0	700.0
275148000	21.0	1500.0
275151600	23.0	1206.0
275155200	20.0	1300.0
275158800	23.0	1304.0
275162400	23.0	1406.0
275166000	22.0	1401.0
275169600	16.0	1500.0
275173200	16.0	700.0
275176800	16.0	700.0
275180400	16.0	750.0
275184000	16.0	746.0
275187600	16.0	886.0
275191200	16.0	890.0
275194800	16.0	700.0
275198400	16.0	700.0
275202000	16.0	890.0
275205600	16.0	873.0
275209200	16.0	1000.0
275212800	16.0	700.0
275216400	16.0	723.0
275220000	16.0	800.0
275223600	16.0	800.0
275227200	16.0	700.0
275230800	16.0	700.0
275234400	20.0	1200.0
275238000	22.0	1301.0
275241600	23.0	1304.0
275245200	23.0	1304.0
275248800	23.0	1304.0
275252400	20.0	1500.0
275256000	16.0	1500.0
275259600	16.0	700.0
275263200	16.0	794.0
275266800	16.0	800.0
275270400	16.0	700.0
275274000	16.0	700.0
275277600	16.0	800.0
275281200	16.0	700.0
275284800	15.34	800.0
275288400	15.26	800.0
275292000	15.46	800.0
275295600	16.0	700.0
275299200	16.0	700.0
275302800	15.52	800.0
275306400	15.54	800.0
275310000	16.0	800.0
275313600	16.0	700.0
275317200	16.0	700.0
275320800	20.0	1300.0
275324400	22.0	1497.0
275328000	23.0	1402.0
275331600	23.0	1304.0
275335200	22.0	1393.0
275338800	20.0	1500.0
275342400	19.0	1200.0
275346000	16.0	700.0
275349600	16.0	794.0
275353200	14.58	800.0
275356800	16.0	700.0
275360400	16.0	700.0
275364000	16.0	700.0
275367600	16.0	700.0
275371200	16.0	738.0
275374800	16.0	737.0
275378400	16.0	800.0
275382000	15.46	800.0
275385600	15.31	800.0
275389200	15.3	800.0
275392800	15.23	800.0
275396400	16.0	800.0
275400000	16.0	700.0
275403600	16.0	700.0
275407200	21.0	1400.0
275410800	22.0	1301.0
275414400	22.0	1497.0
275418000	22.0	1401.0
275421600	23.0	1396.0
275425200	23.0	1202.0
275428800	19.0	1200.0
275432400	16.0	700.0
275436000	16.0	700.0
275439600	19.0	1300.0
275443200	18.0	1300.0
275446800	18.0	1300.0
275450400	18.0	1300.0
275454000	16.0	886.0
275457600	16.0	700.0
275461200	16.0	700.0
275464800	15.7	800.0
275468400	15.89	800.0
275472000	15.89	800.0
275475600	15.86	800.0
275479200	16.0	700.0
275482800	16.0	800.0
275486400	16.0	734.0
275490000	16.0	700.0
275493600	21.0	1500.0
275497200	23.0	1206.0
275500800	23.0	1401.0
275504400	23.0	1489.0
275508000	23.0	1396.0
275511600	23.0	1204.0
275515200	21.0	1397.0
275518800	16.0	700.0
275522400	16.0	800.0
275526000	16.0	700.0
275529600	16.0	729.0
275533200	15.87	800.0
275536800	15.85	800.0
275540400	16.0	737.0
275544000	15.96	800.0
275547600	16.0	800.0
275551200	16.0	800.0
275554800	16.0	800.0
275558400	16.0	800.0
275562000	16.0	800.0
275565600	16.0	800.0
275569200	16.0	800.0
275572800	16.0	791.0
275576400	16.0	700.0
275580000	22.0	1200.0
275583600	23.0	1286.0
275587200	23.0	1419.0
275590800	23.0	1489.0
275594400	23.0	1395.0
275598000	22.94	1222.0
275601600	21.0	1397.0
275605200	16.0	700.0
275608800	16.0	800.0
275612400	16.0	752.0
275616000	16.0	700.0
275619600	16.0	700.0
275623200	15.69	800.0
275626800	15.87	800.0
275630400	15.87	800.0
275634000	15.44	800.0
275637600	16.0	800.0
275641200	16.0	800.0
275644800	16.0	800.0
275648400	16.0	800.0
275652000	16.0	800.0
275655600	16.0	800.0
275659200	16.0	700.0
275662800	16.0	700.0
275666400	16.0	753.0
275670000	22.0	1401.0
275673600	23.0	1285.0
275677200	23.0	1207.0
275680800	22.0	1309.0
275684400	22.0	1200.0
275688000	20.0	1300.0
275691600	16.0	700.0
275695200	16.0	794.0
275698800	19.0	1300.0
275702400	16.0	1500.0
275706000	16.0	1494.0
275709600	16.0	750.0
275713200	16.0	700.0
275716800	16.0	700.0
275720400	16.0	700.0
275724000	16.0	700.0
275727600	15.31	800.0
275731200	16.0	700.0
275734800	15.44	800.0
275738400	15.51	800.0
275742000	16.0	800.0
275745600	16.0	700.0
275749200	16.0	700.0
275752800	21.0	1300.0
275756400	22.0	1401.0
275760000	23.0	1304.0
275763600	23.0	1302.0
275767200	23.0	1203.0
275770800	22.0	1300.0
275774400	20.0	1300.0
275778000	16.0	700.0
275781600	16.0	794.0
275785200	16.0	872.0
275788800	16.0	700.0
275792400	16.0	700.0
275796000	16.0	700.0
275799600	16.0	700.0
275803200	16.0	700.0
275806800	16.0	700.0
275810400	16.0	700.0
275814000	16.0	700.0
275817600	16.0	700.0
275821200	16.0	700.0
275824800	16.0	700.0
275828400	16.0	800.0
275832000	16.0	700.0
275835600	16.0	700.0
275839200	21.0	1300.0
275842800	22.0	1401.0
275846400	22.0	1401.0
275850000	22.0	1497.0
275853600	20.0	1500.0
275857200	20.0	1300.0
275860800	18.0	1300.0
275864400	16.0	700.0
275868000	16.0	700.0
275871600	16.0	700.0
275875200	16.0	700.0
275878800	16.0	700.0
275882400	16.0	700.0
275886000	16.0	700.0
275889600	16.0	700.0
275893200	16.0	700.0
275896800	16.0	700.0
275900400	16.0	700.0
275904000	16.0	800.0
275907600	15.31	800.0
275911200	15.3	800.0
275914800	16.0	800.0
275918400	16.0	700.0
275922000	16.0	700.0
275925600	21.0	1300.0
275929200	21.0	1400.0
275932800	22.0	1200.0
275936400	22.15	1448.0
275940000	20.0	1300.0
275943600	16.0	1052.0
275947200	19.0	1200.0
275950800	16.0	700.0
275954400	16.0	700.0
275958000	16.0	700.0
275961600	16.0	700.0
275965200	16.0	700.0
275968800	16.0	700.0
275972400	16.0	700.0
275976000	16.0	700.0
275979600	16.0	700.0
275983200	16.0	700.0
275986800	16.0	700.0
275990400	16.0	700.0
275994000	16.0	722.0
275997600	16.0	700.0
276001200	15.01	800.0
276004800	16.0	725.0
276008400	16.0	700.0
276012000	16.0	700.0
276015600	16.0	700.0
276019200	16.0	700.0
276022800	21.0	1500.0
276026400	16.0	700.0
276030000	19.0	1300.0
276033600	20.0	1300.0
276037200	16.0	700.0
276040800	16.0	800.0
276044400	16.0	700.0
276048000	16.0	762.0
276051600	15.32	800.0
276055200	16.0	700.0
276058800	16.0	700.0
276062400	16.0	700.0
276066000	16.0	800.0
276069600	16.0	755.0
276073200	16.0	700.0
276076800	15.48	800.0
276080400	15.48	800.0
276084000	15.34	800.0
276087600	15.46	800.0
276091200	16.0	769.0
276094800	16.0	700.0
276098400	16.0	700.0
276102000	21.0	1300.0
276105600	22.0	1401.0
276109200	21.0	1300.0
276112800	20.0	1300.0
276116400	16.0	959.0
276120000	16.0	898.0
276123600	16.0	700.0
276127200	16.0	800.0
276130800	16.0	700.0
276134400	16.0	700.0
276138000	16.0	700.0
276141600	16.0	700.0
276145200	16.0	700.0
276148800	16.0	700.0
276152400	15.36	800.0
276156000	16.0	700.0
276159600	16.0	700.0
276163200	16.0	700.0
276166800	15.32	800.0
276170400	15.32	800.0
276174000	16.0	800.0
276177600	16.0	800.0
276181200	16.0	700.0
276184800	16.0	700.0
276188400	16.0	700.0
276192000	16.0	700.0
276195600	16.0	700.0
276199200	16.0	700.0
276202800	16.0	734.0
276206400	16.0	700.0
276210000	16.0	800.0
276213600	15.84	800.0
276217200	16.0	700.0
276220800	16.0	700.0
276224400	16.0	700.0
276228000	16.0	700.0
276231600	16.0	700.0
276235200	16.0	700.0
276238800	16.0	700.0
276242400	16.0	800.0
276246000	16.0	700.0
276249600	16.0	700.0
276253200	16.0	700.0
276256800	16.0	758.0
276260400	16.0	700.0
276264000	16.0	800.0
276267600	16.0	700.0
276271200	17.0	1400.0
276274800	20.0	1300.0
276278400	23.0	1206.0
276282000	23.0	1304.0
276285600	22.0	1500.0
276289200	19.0	1300.0
276292800	19.0	1300.0
276296400	16.0	700.0
276300000	16.0	700.0
276303600	16.0	700.0
276307200	16.0	700.0
276310800	16.0	700.0
276314400	16.0	700.0
276318000	16.0	762.0
276321600	16.0	700.0
276325200	16.0	737.0
276328800	16.0	800.0
276332400	15.34	800.0
276336000	15.34	800.0
276339600	15.32	800.0
276343200	15.29	800.0
276346800	16.0	800.0
276350400	16.0	700.0
276354000	16.0	700.0
276357600	17.0	1400.0
276361200	17.0	1400.0
276364800	19.0	1300.0
276368400	22.0	1400.0
276372000	17.0	1400.0
276375600	19.0	1300.0
276379200	16.0	784.0
276382800	16.0	700.0
276386400	16.0	800.0
276390000	14.64	800.0
276393600	16.0	752.0
276397200	16.0	741.0
276400800	16.0	700.0
276404400	16.0	700.0
276408000	16.0	700.0
276411600	16.0	700.0
276415200	16.0	700.0
276418800	16.0	700.0
276422400	16.0	700.0
276426000	16.0	700.0
276429600	16.0	729.0
276433200	15.33	800.0
276436800	16.0	700.0
276440400	16.0	700.0
276444000	19.0	1300.0
276447600	22.0	1485.0
276451200	22.0	1401.0
276454800	16.0	756.0
276458400	16.0	753.0
276462000	16.0	755.0
276465600	16.0	755.0
276469200	16.0	755.0
276472800	16.0	749.0
276476400	16.0	744.0
276480000	16.0	700.0
276483600	16.0	700.0
276487200	16.0	700.0
276490800	16.0	726.0
276494400	15.51	800.0
276498000	15.52	800.0
276501600	15.62	800.0
276505200	15.87	800.0
276508800	15.89	800.0
276512400	15.84	800.0
276516000	15.84	800.0
276519600	16.0	800.0
276523200	16.0	754.0
276526800	16.0	756.0
276530400	20.0	1300.0
276534000	22.0	1410.0
276537600	23.0	1304.0
276541200	23.0	1314.0
276544800	23.0	1304.0
276548400	22.0	1300.0
276552000	20.0	1300.0
276555600	16.0	700.0
276559200	16.0	800.0
276562800	16.0	700.0
276566400	16.0	700.0
276570000	16.0	700.0
276573600	16.0	800.0
276577200	16.0	800.0
276580800	15.48	800.0
276584400	15.55	800.0
276588000	15.53	800.0
276591600	15.58	800.0
276595200	15.62	800.0
276598800	15.66	800.0
276602400	15.66	800.0
276606000	16.0	800.0
276609600	16.0	700.0
276613200	16.0	700.0
276616800	19.0	1300.0
276620400	20.0	1500.0
276624000	22.0	1401.0
276627600	20.0	1500.0
276631200	16.0	1024.0
276634800	16.0	776.0
276638400	16.0	700.0
276642000	16.0	700.0
276645600	16.0	800.0
276649200	16.0	754.0
276652800	16.0	753.0
276656400	16.0	753.0
276660000	16.0	898.0
276663600	16.0	700.0
276667200	16.0	700.0
276670800	16.0	700.0
276674400	16.0	729.0
276678000	16.0	700.0
276681600	16.0	700.0
276685200	16.0	700.0
276688800	15.45	800.0
276692400	16.0	800.0
276696000	16.0	700.0
276699600	16.0	700.0
276703200	16.0	700.0
276706800	16.0	746.0
276710400	16.0	700.0
276714000	16.0	700.0
276717600	16.0	700.0
276721200	16.0	700.0
276724800	16.0	700.0
276728400	16.0	700.0
276732000	16.0	800.0
276735600	16.0	700.0
276739200	16.0	800.0
276742800	15.81	800.0
276746400	15.96	800.0
276750000	16.0	700.0
276753600	15.79	800.0
276757200	16.0	700.0
276760800	15.91	800.0
276764400	15.89	800.0
276768000	15.91	800.0
276771600	15.91	800.0
276775200	15.91	800.0
276778800	16.0	800.0
276782400	16.0	800.0
276786000	16.0	800.0
276789600	16.0	700.0
276793200	16.0	700.0
276796800	16.0	700.0
276800400	16.0	700.0
276804000	16.0	700.0
276807600	16.0	700.0
276811200	16.0	700.0
276814800	16.0	700.0
276818400	16.0	800.0
276822000	15.7	800.0
276825600	15.69	800.0
276829200	16.0	800.0
276832800	16.0	800.0
276836400	16.0	792.0
276840000	15.82	800.0
276843600	16.0	800.0
276847200	16.0	800.0
276850800	16.0	700.0
276854400	15.91	800.0
276858000	15.89	800.0
276861600	15.91	800.0
276865200	16.0	800.0
276868800	16.0	700.0
276872400	16.0	777.0
276876000	16.0	754.0
276879600	16.0	892.0
276883200	17.0	1400.0
276886800	23.0	1303.0
276890400	23.0	1234.0
276894000	22.0	1301.0
276897600	19.0	1200.0
276901200	16.0	700.0
276904800	16.0	800.0
276908400	16.0	700.0
276912000	16.0	700.0
276915600	16.0	700.0
276919200	16.0	700.0
276922800	16.0	700.0
276926400	16.0	700.0
276930000	15.56	800.0
276933600	15.86	800.0
276937200	15.84	800.0
276940800	16.0	800.0
276944400	16.0	800.0
276948000	16.0	800.0
276951600	16.0	800.0
276955200	16.0	700.0
276958800	16.0	700.0
276962400	20.0	1500.0
276966000	22.0	1300.0
276969600	16.0	896.0
276973200	16.0	1500.0
276976800	16.0	1500.0
276980400	16.0	1100.0
276984000	17.0	1400.0
276987600	16.0	700.0
276991200	16.0	773.0
276994800	16.0	700.0
276998400	16.0	720.0
277002000	16.0	800.0
277005600	15.84	800.0
277009200	16.0	700.0
277012800	16.0	767.0
277016400	16.0	700.0
277020000	16.0	700.0
277023600	16.0	800.0
277027200	16.0	800.0
277030800	16.0	800.0
277034400	16.0	800.0
277038000	16.0	800.0
277041600	16.0	739.0
277045200	16.0	700.0
277048800	21.0	1300.0
277052400	22.0	1400.0
277056000	23.0	1304.0
277059600	23.0	1304.0
277063200	23.0	1206.0
277066800	22.0	1200.0
277070400	19.0	1200.0
277074000	16.0	750.0
277077600	16.0	800.0
277081200	16.0	700.0
277084800	16.0	700.0
277088400	16.0	800.0
277092000	15.88	800.0
277095600	15.87	800.0
277099200	15.87	800.0
277102800	15.89	800.0
277106400	15.89	800.0
277110000	15.87	800.0
277113600	15.87	800.0
277117200	15.94	800.0
277120800	15.92	800.0
277124400	16.0	800.0
277128000	16.0	700.0
277131600	16.0	700.0
277135200	16.0	747.0
277138800	17.0	1400.0
277142400	22.0	1500.0
277146000	22.15	1452.0
277149600	22.0	1200.0
277153200	16.0	892.0
277156800	16.0	700.0
277160400	16.0	700.0
277164000	16.0	800.0
277167600	17.0	1400.0
277171200	16.0	892.0
277174800	16.0	700.0
277178400	16.0	700.0
277182000	16.0	800.0
277185600	15.87	800.0
277189200	16.0	719.0
277192800	15.82	800.0
277196400	16.0	721.0
277200000	16.0	700.0
277203600	15.82	800.0
277207200	16.0	700.0
277210800	16.0	800.0
277214400	16.0	700.0
277218000	16.0	700.0
277221600	20.0	1500.0
277225200	22.0	1200.0
277228800	23.0	1208.0
277232400	23.0	1304.0
277236000	22.28	1414.0
277239600	22.0	1200.0
277243200	18.0	1300.0
277246800	16.0	753.0
277250400	16.0	800.0
277254000	18.0	1300.0
277257600	16.0	1079.0
277261200	16.0	874.0
277264800	16.0	748.0
277268400	16.0	700.0
277272000	16.0	700.0
277275600	16.0	700.0
277279200	16.0	880.0
277282800	16.0	751.0
277286400	16.0	1097.0
277290000	16.0	1094.0
277293600	16.0	700.0
277297200	16.0	800.0
277300800	16.0	700.0
277304400	16.0	700.0
277308000	16.0	700.0
277311600	16.0	700.0
277315200	18.0	1300.0
277318800	16.0	775.0
277322400	20.0	1200.0
277326000	16.0	1500.0
277329600	16.0	700.0
277333200	16.0	700.0
277336800	16.0	800.0
277340400	16.0	748.0
277344000	16.0	741.0
277347600	16.0	745.0
277351200	16.0	744.0
277354800	16.0	700.0
277358400	16.0	892.0
277362000	16.0	1100.0
277365600	16.0	1052.0
277369200	16.0	1049.0
277372800	16.0	888.0
277376400	16.0	700.0
277380000	16.0	800.0
277383600	15.32	800.0
277387200	16.0	727.0
277390800	16.0	700.0
277394400	18.0	1300.0
277398000	21.0	1500.0
277401600	22.0	1401.0
277405200	22.0	1301.0
277408800	22.08	1469.0
277412400	21.0	1300.0
277416000	18.0	1300.0
277419600	16.0	757.0
277423200	16.0	800.0
277426800	16.0	755.0
277430400	17.0	1400.0
277434000	17.0	1400.0
277437600	16.0	876.0
277441200	15.55	800.0
277444800	15.83	800.0
277448400	15.84	800.0
277452000	16.0	700.0
277455600	16.0	1100.0
277459200	16.0	700.0
277462800	16.0	700.0
277466400	15.84	800.0
277470000	16.0	800.0
277473600	16.0	700.0
277477200	16.0	700.0
277480800	19.0	1300.0
277484400	22.0	1400.0
277488000	23.0	1304.0
277491600	23.0	1301.0
277495200	22.0	1492.0
277498800	22.0	1201.0
277502400	17.0	1400.0
277506000	16.0	700.0
277509600	16.0	800.0
277513200	16.0	800.0
277516800	15.61	800.0
277520400	15.81	800.0
277524000	15.83	800.0
277527600	15.98	800.0
277531200	16.0	800.0
277534800	16.0	800.0
277538400	16.0	800.0
277542000	16.0	800.0
277545600	16.0	800.0
277549200	16.0	800.0
277552800	16.0	800.0
277556400	16.0	800.0
277560000	16.0	700.0
277563600	16.0	700.0
277567200	19.0	1234.0
277570800	22.0	1301.0
277574400	23.0	1206.0
277578000	23.0	1300.0
277581600	22.0	1493.0
277585200	22.0	1201.0
277588800	17.0	1400.0
277592400	16.0	785.0
277596000	16.0	800.0
277599600	16.0	1500.0
277603200	16.0	892.0
277606800	16.0	700.0
277610400	16.0	700.0
277614000	16.0	876.0
277617600	16.0	876.0
277621200	17.0	1400.0
277624800	16.0	1500.0
277628400	16.0	700.0
277632000	16.0	700.0
277635600	16.0	700.0
277639200	16.0	700.0
277642800	16.0	800.0
277646400	16.0	700.0
277650000	16.0	700.0
277653600	16.0	898.0
277657200	16.0	779.0
277660800	16.0	898.0
277664400	20.0	1200.0
277668000	22.0	1301.0
277671600	21.0	1500.0
277675200	16.0	1049.0
277678800	16.0	700.0
277682400	16.0	800.0
277686000	16.0	800.0
277689600	15.55	800.0
277693200	15.55	800.0
277696800	15.61	800.0
277700400	16.0	700.0
277704000	15.55	800.0
277707600	15.61	800.0
277711200	15.91	800.0
277714800	15.85	800.0
277718400	15.84	800.0
277722000	15.98	800.0
277725600	16.0	800.0
277729200	16.0	800.0
277732800	16.0	739.0
277736400	16.0	700.0
277740000	18.0	1300.0
277743600	22.0	1300.0
277747200	23.0	1205.0
277750800	23.0	1205.0
277754400	22.0	1395.0
277758000	21.0	1495.0
277761600	16.0	1500.0
277765200	16.0	700.0
277768800	16.0	800.0
277772400	16.0	700.0
277776000	15.4	800.0
277779600	15.64	800.0
277783200	15.92	800.0
277786800	15.9	800.0
277790400	15.92	800.0
277794000	15.9	800.0
277797600	15.92	800.0
277801200	15.92	800.0
277804800	16.0	800.0
277808400	16.0	800.0
277812000	16.0	800.0
277815600	16.0	800.0
277819200	16.0	700.0
277822800	16.0	700.0
277826400	19.0	1300.0
277830000	22.0	1301.0
277833600	22.0	1498.0
277837200	23.0	1207.0
277840800	22.0	1400.0
277844400	20.0	1300.0
277848000	16.0	898.0
277851600	16.0	700.0
277855200	16.0	800.0
277858800	16.0	800.0
277862400	15.77	800.0
277866000	15.86	800.0
277869600	15.9	800.0
277873200	16.0	800.0
277876800	16.0	800.0
277880400	16.0	800.0
277884000	16.0	800.0
277887600	16.0	800.0
277891200	15.98	800.0
277894800	16.0	800.0
277898400	16.0	800.0
277902000	16.0	800.0
